"","id","player_of_match","toss_winner","t","winner","result","result_margin","eliminator","method","umpire_team","Field","FieldValue","TeamNumber","Team"
"858",336023,"GC Smith","Royal Challengers Bangalore","field","Rajasthan Royals","runs",65,"N",NA,"BF Bowden/SL Shastri","venue","Sawai Mansingh Stadium","team1","Rajasthan Royals"
"859",336024,"DJ Bravo","Deccan Chargers","field","Mumbai Indians","runs",25,"N",NA,"BR Doctrove/DJ Harper","venue","Rajiv Gandhi International Stadium, Uppal","team1","Deccan Chargers"
"860",336025,"M Ntini","Kolkata Knight Riders","bat","Chennai Super Kings","runs",3,"N","D/L","Asad Rauf/K Hariharan","venue","Eden Gardens","team1","Kolkata Knight Riders"
"861",336026,"SP Goswami","Delhi Daredevils","field","Delhi Daredevils","wickets",5,"N",NA,"SJ Davis/GA Pratapkumar","venue","M Chinnaswamy Stadium","team1","Royal Challengers Bangalore"
"862",336027,"YK Pathan","Rajasthan Royals","field","Rajasthan Royals","wickets",6,"N",NA,"BG Jerling/RE Koertzen","venue","Eden Gardens","team1","Kolkata Knight Riders"
"863",336028,"SE Marsh","Mumbai Indians","field","Kings XI Punjab","runs",1,"N",NA,"BF Bowden/GA Pratapkumar","venue","Wankhede Stadium","team1","Mumbai Indians"
"864",336029,"A Kumble","Royal Challengers Bangalore","bat","Royal Challengers Bangalore","runs",14,"N",NA,"DJ Harper/I Shivram","venue","MA Chidambaram Stadium, Chepauk","team1","Chennai Super Kings"
"865",336031,"SE Marsh","Kings XI Punjab","field","Kings XI Punjab","wickets",6,"N",NA,"Asad Rauf/SJ Davis","venue","Punjab Cricket Association Stadium, Mohali","team1","Kings XI Punjab"
"866",336032,"KD Karthik","Delhi Daredevils","field","Delhi Daredevils","wickets",5,"N",NA,"BF Bowden/K Hariharan","venue","Feroz Shah Kotla","team1","Delhi Daredevils"
"867",336033,"JA Morkel","Rajasthan Royals","bat","Rajasthan Royals","runs",10,"N",NA,"DJ Harper/SL Shastri","venue","MA Chidambaram Stadium, Chepauk","team1","Chennai Super Kings"
"868",336034,"P Kumar","Deccan Chargers","field","Royal Challengers Bangalore","runs",3,"N",NA,"BR Doctrove/SL Shastri","venue","M Chinnaswamy Stadium","team1","Royal Challengers Bangalore"
"869",336035,"Umar Gul","Kings XI Punjab","bat","Kolkata Knight Riders","wickets",3,"N",NA,"SJ Davis/I Shivram","venue","Eden Gardens","team1","Kolkata Knight Riders"
"870",336036,"Sohail Tanvir","Rajasthan Royals","field","Rajasthan Royals","wickets",5,"N",NA,"BF Bowden/K Hariharan","venue","Sawai Mansingh Stadium","team1","Rajasthan Royals"
"871",336037,"SK Raina","Deccan Chargers","bat","Chennai Super Kings","wickets",7,"N",NA,"BG Jerling/AM Saheba","venue","Rajiv Gandhi International Stadium, Uppal","team1","Deccan Chargers"
"872",336038,"SR Watson","Delhi Daredevils","field","Rajasthan Royals","runs",105,"N",NA,"BF Bowden/RE Koertzen","venue","Wankhede Stadium","team1","Delhi Daredevils"
"873",336039,"M Ntini","Kings XI Punjab","bat","Chennai Super Kings","wickets",9,"N",NA,"Asad Rauf/DJ Harper","venue","Wankhede Stadium","team1","Chennai Super Kings"
"874",336040,"YK Pathan","Rajasthan Royals","field","Rajasthan Royals","wickets",3,"N",NA,"BF Bowden/RE Koertzen","venue","Dr DY Patil Sports Academy","team1","Chennai Super Kings"
"875",392181,"SR Tendulkar","Chennai Super Kings","field","Mumbai Indians","runs",19,"N",NA,"BR Doctrove/K Hariharan","venue","Newlands","team1","Chennai Super Kings"
"876",392182,"R Dravid","Royal Challengers Bangalore","bat","Royal Challengers Bangalore","runs",75,"N",NA,"BR Doctrove/RB Tiffin","venue","Newlands","team1","Royal Challengers Bangalore"
"877",392183,"DL Vettori","Delhi Daredevils","field","Delhi Daredevils","wickets",10,"N","D/L","MR Benson/SD Ranade","venue","Newlands","team1","Delhi Daredevils"
"878",392184,"RP Singh","Kolkata Knight Riders","bat","Deccan Chargers","wickets",8,"N",NA,"MR Benson/BR Doctrove","venue","Newlands","team1","Deccan Chargers"
"879",392185,"M Muralitharan","Chennai Super Kings","bat","Chennai Super Kings","runs",92,"N",NA,"BG Jerling/SJA Taufel","venue","St George's Park","team1","Royal Challengers Bangalore"
"880",392186,"CH Gayle","Kolkata Knight Riders","field","Kolkata Knight Riders","runs",11,"N","D/L","DJ Harper/SD Ranade","venue","Kingsmead","team1","Kings XI Punjab"
"881",392188,"AC Gilchrist","Deccan Chargers","bat","Deccan Chargers","runs",24,"N",NA,"M Erasmus/AM Saheba","venue","Newlands","team1","Royal Challengers Bangalore"
"882",392189,"AB de Villiers","Delhi Daredevils","bat","Delhi Daredevils","runs",9,"N",NA,"BR Doctrove/SJA Taufel","venue","Kingsmead","team1","Chennai Super Kings"
"883",392190,"YK Pathan","Kolkata Knight Riders","field","Rajasthan Royals","tie",NA,"Y",NA,"MR Benson/M Erasmus","venue","Newlands","team1","Kolkata Knight Riders"
"884",392191,"RS Bopara","Royal Challengers Bangalore","bat","Kings XI Punjab","wickets",7,"N",NA,"BR Doctrove/TH Wijewardene","venue","Kingsmead","team1","Royal Challengers Bangalore"
"885",392192,"PP Ojha","Deccan Chargers","bat","Deccan Chargers","runs",12,"N",NA,"HDPK Dharmasena/SJA Taufel","venue","Kingsmead","team1","Deccan Chargers"
"886",392194,"TM Dilshan","Royal Challengers Bangalore","bat","Delhi Daredevils","wickets",6,"N",NA,"S Asnani/BG Jerling","venue","St George's Park","team1","Royal Challengers Bangalore"
"887",392195,"KC Sangakkara","Kings XI Punjab","bat","Kings XI Punjab","runs",27,"N",NA,"M Erasmus/K Hariharan","venue","Newlands","team1","Kings XI Punjab"
"888",392196,"HH Gibbs","Deccan Chargers","field","Deccan Chargers","wickets",6,"N",NA,"IL Howell/TH Wijewardene","venue","Kingsmead","team1","Chennai Super Kings"
"889",392197,"SR Tendulkar","Mumbai Indians","bat","Mumbai Indians","runs",92,"N",NA,"BG Jerling/RB Tiffin","venue","St George's Park","team1","Kolkata Knight Riders"
"890",392198,"YK Pathan","Delhi Daredevils","bat","Rajasthan Royals","wickets",5,"N",NA,"GAV Baxter/RE Koertzen","venue","SuperSport Park","team1","Delhi Daredevils"
"891",392199,"MV Boucher","Kolkata Knight Riders","bat","Royal Challengers Bangalore","wickets",5,"N",NA,"MR Benson/TH Wijewardene","venue","Kingsmead","team1","Royal Challengers Bangalore"
"892",392200,"KC Sangakkara","Kings XI Punjab","bat","Kings XI Punjab","runs",3,"N",NA,"MR Benson/SL Shastri","venue","Kingsmead","team1","Kings XI Punjab"
"893",392201,"DP Nannes","Delhi Daredevils","field","Delhi Daredevils","wickets",6,"N",NA,"GAV Baxter/AM Saheba","venue","SuperSport Park","team1","Deccan Chargers"
"894",392202,"SK Raina","Rajasthan Royals","field","Chennai Super Kings","runs",38,"N",NA,"GAV Baxter/RE Koertzen","venue","SuperSport Park","team1","Chennai Super Kings"
"895",392203,"JP Duminy","Mumbai Indians","bat","Mumbai Indians","runs",9,"N",NA,"M Erasmus/SK Tarapore","venue","Buffalo Park","team1","Kolkata Knight Riders"
"896",392204,"Yuvraj Singh","Royal Challengers Bangalore","bat","Royal Challengers Bangalore","runs",8,"N",NA,"HDPK Dharmasena/S Ravi","venue","Kingsmead","team1","Royal Challengers Bangalore"
"897",392205,"YK Pathan","Deccan Chargers","bat","Rajasthan Royals","wickets",3,"N",NA,"S Asnani/BG Jerling","venue","St George's Park","team1","Deccan Chargers"
"898",392206,"SB Jakati","Delhi Daredevils","field","Chennai Super Kings","runs",18,"N",NA,"DJ Harper/RE Koertzen","venue","New Wanderers Stadium","team1","Chennai Super Kings"
"899",392207,"DPMD Jayawardene","Kolkata Knight Riders","bat","Kings XI Punjab","wickets",6,"N",NA,"S Asnani/MR Benson","venue","St George's Park","team1","Kings XI Punjab"
"900",392208,"JH Kallis","Mumbai Indians","bat","Royal Challengers Bangalore","wickets",9,"N",NA,"RE Koertzen/TH Wijewardene","venue","New Wanderers Stadium","team1","Royal Challengers Bangalore"
"901",392209,"MS Dhoni","Chennai Super Kings","bat","Chennai Super Kings","runs",78,"N",NA,"BR Doctrove/M Erasmus","venue","Buffalo Park","team1","Chennai Super Kings"
"902",392210,"GC Smith","Kings XI Punjab","field","Rajasthan Royals","runs",78,"N",NA,"SS Hazare/IL Howell","venue","Kingsmead","team1","Kings XI Punjab"
"903",392211,"G Gambhir","Kolkata Knight Riders","bat","Delhi Daredevils","wickets",9,"N",NA,"GAV Baxter/IL Howell","venue","Kingsmead","team1","Delhi Daredevils"
"904",392212,"RG Sharma","Deccan Chargers","bat","Deccan Chargers","runs",19,"N",NA,"MR Benson/HDPK Dharmasena","venue","SuperSport Park","team1","Deccan Chargers"
"905",392213,"A Singh","Rajasthan Royals","field","Rajasthan Royals","wickets",7,"N",NA,"K Hariharan/DJ Harper","venue","SuperSport Park","team1","Royal Challengers Bangalore"
"906",392214,"ML Hayden","Chennai Super Kings","bat","Chennai Super Kings","runs",12,"N","D/L","DJ Harper/TH Wijewardene","venue","SuperSport Park","team1","Chennai Super Kings"
"907",392215,"A Nehra","Mumbai Indians","bat","Delhi Daredevils","wickets",7,"N",NA,"M Erasmus/SK Tarapore","venue","Buffalo Park","team1","Delhi Daredevils"
"908",392216,"DPMD Jayawardene","Kings XI Punjab","field","Kings XI Punjab","wickets",3,"N",NA,"GAV Baxter/AM Saheba","venue","De Beers Diamond Oval","team1","Deccan Chargers"
"909",392217,"S Badrinath","Rajasthan Royals","bat","Chennai Super Kings","wickets",7,"N",NA,"GAV Baxter/HDPK Dharmasena","venue","De Beers Diamond Oval","team1","Chennai Super Kings"
"910",392218,"JP Duminy","Mumbai Indians","bat","Mumbai Indians","runs",16,"N",NA,"BR Doctrove/BG Jerling","venue","St George's Park","team1","Royal Challengers Bangalore"
"911",392219,"A Mishra","Delhi Daredevils","field","Delhi Daredevils","wickets",7,"N",NA,"SL Shastri/RB Tiffin","venue","New Wanderers Stadium","team1","Delhi Daredevils"
"912",392220,"DR Smith","Deccan Chargers","bat","Deccan Chargers","runs",53,"N",NA,"GAV Baxter/HDPK Dharmasena","venue","De Beers Diamond Oval","team1","Deccan Chargers"
"913",392221,"LRPL Taylor","Royal Challengers Bangalore","field","Royal Challengers Bangalore","wickets",6,"N",NA,"M Erasmus/SS Hazare","venue","SuperSport Park","team1","Royal Challengers Bangalore"
"914",392222,"Harbhajan Singh","Kings XI Punjab","bat","Mumbai Indians","wickets",8,"N",NA,"SS Hazare/RE Koertzen","venue","SuperSport Park","team1","Kings XI Punjab"
"915",392223,"R Bhatia","Deccan Chargers","field","Delhi Daredevils","runs",12,"N",NA,"DJ Harper/SL Shastri","venue","Kingsmead","team1","Deccan Chargers"
"916",392224,"LRPL Taylor","Chennai Super Kings","bat","Royal Challengers Bangalore","wickets",2,"N",NA,"BR Doctrove/DJ Harper","venue","Kingsmead","team1","Royal Challengers Bangalore"
"917",392225,"SK Warne","Rajasthan Royals","bat","Rajasthan Royals","runs",2,"N",NA,"BR Doctrove/DJ Harper","venue","Kingsmead","team1","Mumbai Indians"
"918",392226,"B Lee","Kings XI Punjab","field","Kings XI Punjab","wickets",6,"N",NA,"HDPK Dharmasena/IL Howell","venue","OUTsurance Oval","team1","Delhi Daredevils"
"919",392227,"ML Hayden","Mumbai Indians","bat","Chennai Super Kings","wickets",7,"N",NA,"SK Tarapore/SJA Taufel","venue","St George's Park","team1","Chennai Super Kings"
"920",392228,"RG Sharma","Deccan Chargers","field","Deccan Chargers","wickets",6,"N",NA,"RE Koertzen/S Ravi","venue","New Wanderers Stadium","team1","Deccan Chargers"
"921",392229,"Yuvraj Singh","Deccan Chargers","field","Kings XI Punjab","runs",1,"N",NA,"S Ravi/RB Tiffin","venue","New Wanderers Stadium","team1","Deccan Chargers"
"922",392230,"AB de Villiers","Delhi Daredevils","bat","Delhi Daredevils","runs",14,"N",NA,"SS Hazare/IL Howell","venue","OUTsurance Oval","team1","Delhi Daredevils"
"923",392231,"BJ Hodge","Chennai Super Kings","bat","Kolkata Knight Riders","wickets",7,"N",NA,"SJA Taufel/RB Tiffin","venue","SuperSport Park","team1","Chennai Super Kings"
"924",392232,"JH Kallis","Delhi Daredevils","bat","Royal Challengers Bangalore","wickets",7,"N",NA,"IL Howell/RB Tiffin","venue","New Wanderers Stadium","team1","Royal Challengers Bangalore"
"925",392233,"LR Shukla","Kolkata Knight Riders","field","Kolkata Knight Riders","wickets",4,"N",NA,"BG Jerling/SJA Taufel","venue","Kingsmead","team1","Kolkata Knight Riders"
"926",392234,"M Muralitharan","Chennai Super Kings","bat","Chennai Super Kings","runs",24,"N",NA,"BG Jerling/SJA Taufel","venue","Kingsmead","team1","Chennai Super Kings"
"927",392235,"V Sehwag","Delhi Daredevils","field","Delhi Daredevils","wickets",4,"N",NA,"IL Howell/S Ravi","venue","SuperSport Park","team1","Delhi Daredevils"
"928",392236,"MK Pandey","Royal Challengers Bangalore","bat","Royal Challengers Bangalore","runs",12,"N",NA,"IL Howell/S Ravi","venue","SuperSport Park","team1","Royal Challengers Bangalore"
"929",392237,"AC Gilchrist","Deccan Chargers","field","Deccan Chargers","wickets",6,"N",NA,"BR Doctrove/DJ Harper","venue","SuperSport Park","team1","Delhi Daredevils"
"930",392238,"MK Pandey","Royal Challengers Bangalore","field","Royal Challengers Bangalore","wickets",6,"N",NA,"RE Koertzen/SJA Taufel","venue","New Wanderers Stadium","team1","Royal Challengers Bangalore"
"931",392239,"A Kumble","Royal Challengers Bangalore","field","Deccan Chargers","runs",6,"N",NA,"RE Koertzen/SJA Taufel","venue","New Wanderers Stadium","team1","Royal Challengers Bangalore"
"932",419106,"AD Mathews","Deccan Chargers","field","Kolkata Knight Riders","runs",11,"N",NA,"RE Koertzen/RB Tiffin","venue","Dr DY Patil Sports Academy","team1","Deccan Chargers"
"933",419107,"YK Pathan","Mumbai Indians","bat","Mumbai Indians","runs",4,"N",NA,"RE Koertzen/RB Tiffin","venue","Brabourne Stadium","team1","Mumbai Indians"
"934",419108,"G Gambhir","Delhi Daredevils","field","Delhi Daredevils","wickets",5,"N",NA,"BR Doctrove/S Ravi","venue","Punjab Cricket Association Stadium, Mohali","team1","Kings XI Punjab"
"935",419109,"MK Tiwary","Kolkata Knight Riders","field","Kolkata Knight Riders","wickets",7,"N",NA,"HDPK Dharmasena/AM Saheba","venue","Eden Gardens","team1","Kolkata Knight Riders"
"936",419110,"WPUJC Vaas","Deccan Chargers","bat","Deccan Chargers","runs",31,"N",NA,"K Hariharan/DJ Harper","venue","MA Chidambaram Stadium, Chepauk","team1","Chennai Super Kings"
"937",419111,"V Sehwag","Delhi Daredevils","field","Delhi Daredevils","wickets",6,"N",NA,"BG Jerling/RE Koertzen","venue","Sardar Patel Stadium, Motera","team1","Rajasthan Royals"
"938",419112,"JH Kallis","Kings XI Punjab","bat","Royal Challengers Bangalore","wickets",8,"N",NA,"S Das/DJ Harper","venue","M Chinnaswamy Stadium","team1","Royal Challengers Bangalore"
"939",419113,"MS Dhoni","Chennai Super Kings","bat","Chennai Super Kings","runs",55,"N",NA,"HDPK Dharmasena/AM Saheba","venue","Eden Gardens","team1","Kolkata Knight Riders"
"940",419114,"SR Tendulkar","Delhi Daredevils","field","Mumbai Indians","runs",98,"N",NA,"BR Doctrove/SK Tarapore","venue","Feroz Shah Kotla","team1","Delhi Daredevils"
"941",419115,"JH Kallis","Royal Challengers Bangalore","field","Royal Challengers Bangalore","wickets",10,"N",NA,"K Hariharan/DJ Harper","venue","M Chinnaswamy Stadium","team1","Royal Challengers Bangalore"
"942",419116,"ML Hayden","Delhi Daredevils","bat","Chennai Super Kings","wickets",5,"N",NA,"BR Doctrove/SK Tarapore","venue","Feroz Shah Kotla","team1","Delhi Daredevils"
"943",419117,"A Symonds","Kings XI Punjab","field","Deccan Chargers","runs",6,"N",NA,"BF Bowden/M Erasmus","venue","Barabati Stadium","team1","Deccan Chargers"
"944",419118,"AA Jhunjhunwala","Rajasthan Royals","bat","Rajasthan Royals","runs",34,"N",NA,"RE Koertzen/RB Tiffin","venue","Sardar Patel Stadium, Motera","team1","Rajasthan Royals"
"945",419119,"JH Kallis","Mumbai Indians","bat","Royal Challengers Bangalore","wickets",7,"N",NA,"HDPK Dharmasena/SS Hazare","venue","Brabourne Stadium","team1","Mumbai Indians"
"946",419120,"A Symonds","Deccan Chargers","bat","Deccan Chargers","runs",10,"N",NA,"BF Bowden/M Erasmus","venue","Barabati Stadium","team1","Deccan Chargers"
"947",419121,"J Theron","Chennai Super Kings","field","Kings XI Punjab","tie",NA,"Y",NA,"K Hariharan/DJ Harper","venue","MA Chidambaram Stadium, Chepauk","team1","Chennai Super Kings"
"948",419122,"SR Tendulkar","Kolkata Knight Riders","bat","Mumbai Indians","wickets",7,"N",NA,"SS Hazare/SJA Taufel","venue","Brabourne Stadium","team1","Mumbai Indians"
"949",419123,"RV Uthappa","Chennai Super Kings","field","Royal Challengers Bangalore","runs",36,"N",NA,"RE Koertzen/RB Tiffin","venue","M Chinnaswamy Stadium","team1","Royal Challengers Bangalore"
"950",419124,"AC Voges","Kings XI Punjab","field","Rajasthan Royals","runs",31,"N",NA,"BR Doctrove/SK Tarapore","venue","Punjab Cricket Association Stadium, Mohali","team1","Kings XI Punjab"
"951",419125,"SR Tendulkar","Mumbai Indians","field","Mumbai Indians","wickets",5,"N",NA,"BF Bowden/AM Saheba","venue","Brabourne Stadium","team1","Mumbai Indians"
"952",419126,"YK Pathan","Deccan Chargers","bat","Rajasthan Royals","wickets",8,"N",NA,"HDPK Dharmasena/SJA Taufel","venue","Sardar Patel Stadium, Motera","team1","Rajasthan Royals"
"953",419127,"MK Tiwary","Kolkata Knight Riders","bat","Kolkata Knight Riders","runs",39,"N",NA,"BR Doctrove/S Ravi","venue","Punjab Cricket Association Stadium, Mohali","team1","Kings XI Punjab"
"954",419128,"KM Jadhav","Royal Challengers Bangalore","field","Delhi Daredevils","runs",17,"N",NA,"BG Jerling/RE Koertzen","venue","M Chinnaswamy Stadium","team1","Royal Challengers Bangalore"
"955",419129,"NV Ojha","Rajasthan Royals","bat","Rajasthan Royals","runs",17,"N",NA,"SS Hazare/SJA Taufel","venue","Sardar Patel Stadium, Motera","team1","Rajasthan Royals"
"956",419130,"Harbhajan Singh","Deccan Chargers","field","Mumbai Indians","runs",41,"N",NA,"S Das/K Hariharan","venue","Dr DY Patil Sports Academy","team1","Deccan Chargers"
"957",419131,"DA Warner","Delhi Daredevils","bat","Delhi Daredevils","runs",40,"N",NA,"SS Hazare/SJA Taufel","venue","Feroz Shah Kotla","team1","Delhi Daredevils"
"958",419132,"SL Malinga","Mumbai Indians","field","Mumbai Indians","wickets",4,"N",NA,"BR Doctrove/SK Tarapore","venue","Brabourne Stadium","team1","Mumbai Indians"
"959",419133,"M Vijay","Royal Challengers Bangalore","bat","Chennai Super Kings","wickets",5,"N",NA,"BG Jerling/RE Koertzen","venue","MA Chidambaram Stadium, Chepauk","team1","Chennai Super Kings"
"960",419134,"KD Karthik","Delhi Daredevils","bat","Delhi Daredevils","runs",67,"N",NA,"HDPK Dharmasena/SJA Taufel","venue","Feroz Shah Kotla","team1","Delhi Daredevils"
"961",419135,"SC Ganguly","Kolkata Knight Riders","bat","Kolkata Knight Riders","runs",24,"N",NA,"K Hariharan/DJ Harper","venue","Eden Gardens","team1","Kolkata Knight Riders"
"962",419136,"KP Pietersen","Kings XI Punjab","bat","Royal Challengers Bangalore","wickets",6,"N",NA,"BF Bowden/M Erasmus","venue","Punjab Cricket Association Stadium, Mohali","team1","Kings XI Punjab"
"963",419137,"M Vijay","Chennai Super Kings","bat","Chennai Super Kings","runs",23,"N",NA,"RE Koertzen/RB Tiffin","venue","MA Chidambaram Stadium, Chepauk","team1","Chennai Super Kings"
"964",419138,"AT Rayudu","Mumbai Indians","bat","Mumbai Indians","runs",63,"N",NA,"BR Doctrove/S Ravi","venue","Brabourne Stadium","team1","Mumbai Indians"
"965",419139,"DPMD Jayawardene","Kolkata Knight Riders","bat","Kings XI Punjab","wickets",8,"N",NA,"S Asnani/DJ Harper","venue","Eden Gardens","team1","Kolkata Knight Riders"
"966",419140,"PD Collingwood","Delhi Daredevils","bat","Delhi Daredevils","runs",37,"N",NA,"BF Bowden/M Erasmus","venue","Feroz Shah Kotla","team1","Delhi Daredevils"
"967",419141,"SK Warne","Rajasthan Royals","bat","Rajasthan Royals","runs",2,"N",NA,"HDPK Dharmasena/SJA Taufel","venue","Vidarbha Cricket Association Stadium, Jamtha","team1","Deccan Chargers"
"968",419142,"SK Raina","Chennai Super Kings","bat","Chennai Super Kings","runs",24,"N",NA,"S Asnani/DJ Harper","venue","MA Chidambaram Stadium, Chepauk","team1","Chennai Super Kings"
